n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,13,627.981981981982
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,14,676.2882882882882
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,15,724.5945945945947
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,16,772.9009009009008
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,17,821.2072072072073
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,18,869.5135135135135
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,19,917.8198198198197
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,20,966.1261261261258
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,21,1014.4324324324325
333,4882,16086,11,25,heatmap_np333_npos4882_napp16086_ips11_max_app25,22,1062.738738738739
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,0,1614.8037383177573
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,1,1614.8037383177573
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,2,1614.8037383177573
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,3,1614.8037383177573
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,4,1613.1780373831778
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,5,852.856308411215
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,6,303.3801401869159
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,7,353.23831775700927
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,8,403.7009345794393
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,9,454.16355140186914
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,10,504.626168224299
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,11,555.0887850467291
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,12,605.551401869159
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,13,656.0140186915888
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,14,706.4766355140185
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,15,756.9392523364484
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,16,807.4018691588786
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,17,857.8644859813085
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,18,908.3271028037383
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,19,958.7897196261683
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,20,1009.252336448598
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,21,1059.714953271028
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,22,1110.1775700934581
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,23,1160.6401869158879
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,24,1211.102803738318
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,25,1261.5654205607473
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,26,1312.0280373831777
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,27,1362.4906542056076
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,28,1412.953271028037
214,5941,10799,9,32,heatmap_np214_npos5941_napp10799_ips9_max_app32,29,1463.4158878504672
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,0,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,1,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,2,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,3,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,4,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,5,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,6,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,7,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,8,311.4875444839857
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,9,311.4652135231316
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,10,311.30640569395007
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,11,310.5256227758006
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,12,306.4779359430605
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,13,294.628024911032
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,14,273.604537366548
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,15,244.61601423487545
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,16,210.28620996441282
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,17,175.56841637010675
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,18,145.56601423487547
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,19,127.06912811387899
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,20,118.62784697508899
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,21,118.9735765124555
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,22,122.83434163701068
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,23,128.06307829181495
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,24,133.51120996441279
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,25,139.05693950177934
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,26,144.6192170818505
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,27,150.18149466192168
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,28,155.74377224199284
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,29,161.30604982206404
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,30,166.8683274021352
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,31,172.43060498220638
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,32,177.99288256227754
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,33,183.55516014234883
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,34,189.11743772242
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,35,194.67971530249105
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,36,200.24199288256222
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,37,205.80427046263338
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,38,211.36654804270466
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,39,216.92882562277583
562,3173,3126,16,56,heatmap_np562_npos3173_napp3126_ips16_max_app56,40,222.491103202847
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,0,906.6806358381504
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,1,906.6806358381504
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,2,906.307514450867
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,3,662.9864884393064
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,4,109.99125722543351
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,5,110.68619942196531
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,6,132.68497109826592
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,7,154.7991329479769
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,8,176.91329479768783
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,9,199.02745664739888
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,10,221.14161849710982
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,11,243.2557803468208
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,12,265.36994219653184
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,13,287.4841040462427
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,14,309.5982658959538
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,15,331.7124277456648
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,16,353.82658959537565
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,17,375.94075144508673
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,18,398.05491329479776
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,19,420.16907514450867
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,20,442.28323699421964
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,21,464.39739884393055
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,22,486.5115606936416
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,23,508.62572254335265
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,24,530.7398843930637
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,25,552.8540462427743
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,26,574.9682080924854
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,27,597.0823699421965
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,28,619.1965317919075
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,29,641.3106936416186
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,30,663.4248554913296
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,31,685.5390173410403
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,32,707.6531791907513
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,33,729.7673410404624
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,34,751.8815028901735
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,35,773.9956647398845
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,36,796.1098265895955
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,37,818.2239884393063
692,8231,15303,6,41,heatmap_np692_npos8231_napp15303_ips6_max_app41,38,840.3381502890173
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,0,834.1768707482992
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,1,834.1768707482992
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,2,445.80306122448974
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,3,156.4081632653061
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,4,208.5442176870748
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,5,260.6802721088435
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,6,312.8163265306122
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,7,364.9523809523809
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,8,417.0884353741496
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,9,469.22448979591843
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,10,521.360544217687
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,11,573.4965986394559
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,12,625.6326530612243
147,805,7664,19,16,heatmap_np147_npos805_napp7664_ips19_max_app16,13,677.7687074829934
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,0,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,1,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,2,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,3,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,4,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,5,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,6,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,7,5153.157024793388
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,8,5126.027272727273
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,9,1536.2946280991737
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,10,990.9917355371902
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,11,1090.0909090909088
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,12,1189.1900826446283
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,13,1288.289256198347
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,14,1387.3884297520663
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,15,1486.487603305785
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,16,1585.5867768595044
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,17,1684.685950413223
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,18,1783.7851239669421
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,19,1882.8842975206608
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,20,1981.9834710743803
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,21,2081.0826446280994
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,22,2180.1818181818176
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,23,2279.280991735536
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,24,2378.3801652892566
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,25,2477.4793388429757
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,26,2576.578512396694
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,27,2675.6776859504125
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,28,2774.7768595041325
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,29,2873.876033057851
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,30,2972.97520661157
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,31,3072.074380165289
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,32,3171.173553719009
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,33,3270.2727272727275
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,34,3369.371900826446
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,35,3468.471074380165
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,36,3567.5702479338843
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,37,3666.6694214876034
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,38,3765.7685950413215
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,39,3864.867768595041
121,8707,11991,12,52,heatmap_np121_npos8707_napp11991_ips12_max_app52,40,3963.9669421487606
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,0,62.982008995502234
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,1,62.982008995502234
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,2,62.36559220389805
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,3,56.92533733133432
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,4,46.922563718140935
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,5,40.276611694152926
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,6,37.55502248875562
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,7,35.424512743628185
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,8,33.52173913043478
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,9,33.08140929535232
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,10,34.24257871064468
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,11,36.827361319340326
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,12,39.844077961019494
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,13,43.104347826086965
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,14,46.40937031484259
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,15,49.72263868065967
667,953,2211,13,19,heatmap_np667_npos953_napp2211_ips13_max_app19,16,53.03748125937032
586,6080,16499,7,7,heatmap_np586_npos6080_napp16499_ips7_max_app7,0,197.08703071672352
586,6080,16499,7,7,heatmap_np586_npos6080_napp16499_ips7_max_app7,1,197.08703071672352
586,6080,16499,7,7,heatmap_np586_npos6080_napp16499_ips7_max_app7,2,192.99308873720133
586,6080,16499,7,7,heatmap_np586_npos6080_napp16499_ips7_max_app7,3,96.11220136518773
586,6080,16499,7,7,heatmap_np586_npos6080_napp16499_ips7_max_app7,4,112.62116040955634
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,0,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,1,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,2,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,3,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,4,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,5,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,6,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,7,1078.2100840336134
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,8,1077.5186974789917
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,9,975.5264705882355
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,10,549.5920168067227
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,11,336.23886554621856
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,12,340.647268907563
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,13,368.8613445378151
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,14,397.235294117647
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,15,425.6092436974789
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,16,453.98319327731076
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,17,482.35714285714283
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,18,510.7310924369746
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,19,539.1050420168067
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,20,567.4789915966388
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,21,595.8529411764705
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,22,624.2268907563026
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,23,652.6008403361343
238,3658,6753,18,38,heatmap_np238_npos3658_napp6753_ips18_max_app38,24,680.9747899159664
